track_uri|danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|time_signature
2tDL8joWLOlunClNelnFJa|0.616|0.489|9|-9.534|0|0.0316|0.856|0.000401|0.0972|0.792|77.449|4
1UhsLpldrdzzzhGEbexx29|0.756|0.512|4|-6.566|1|0.0332|0.639|0.0|0.229|0.77|100.199|4
0JrEy4dlemEWu5BNV5wsGQ|0.293|0.603|10|-8.225|0|0.0475|0.123|0.0|0.105|0.0968|94.83|4
5mtEDkNuAXVC0dsdKFnKJI|0.789|0.602|0|-7.866|1|0.0306|0.124|2.43e-06|0.129|0.681|116.031|4
2yoJMjV41hEvaCpEGBw4XV|0.479|0.522|2|-7.769|0|0.0429|0.00169|0.0134|0.391|0.517|120.125|4
45V5vGXQoETdgiRumGGlpN|0.488|0.314|2|-13.747|1|0.0506|0.977|0.88|0.11|0.127|132.697|4
1hsfN5Hl5JWOh5UtzYIQ8F|0.801|0.543|5|-7.216|1|0.0444|0.738|2.55e-06|0.0458|0.917|120.265|4
5axOFiD3sJIvAN45MlqLrE|0.477|0.373|8|-14.377|0|0.0352|0.408|0.481|0.096|0.165|82.13|4
2KgiGXQ2l4PknXMWhV7YAX|0.821|0.454|11|-8.571|0|0.052|0.307|0.15|0.131|0.717|124.097|4
4DVflAZGm54VtYt1AhVYVn|0.496|0.323|0|-9.645|0|0.0277|0.906|0.00579|0.108|0.512|105.562|4
25rKtDt9xBoZBBZuuluo4r|0.679|0.532|0|-7.384|1|0.0275|0.43|8.2e-06|0.0828|0.522|128.176|4
5UgdfzrZArDF9AHIa1qb0S|0.497|0.425|4|-8.449|1|0.0249|0.00684|4e-05|0.193|0.271|97.985|4
00NOG8WQXpRWEDzcbz3s4D|0.724|0.694|7|-8.977|1|0.033|0.356|0.09|0.147|0.0759|120.019|4
3vbzymIuHQCfUAyCUfjvNh|0.644|0.557|2|-7.789|0|0.0504|0.0148|0.0087|0.112|0.494|114.058|4
1X4JvsPgigFuCCQwkq4EY5|0.527|0.558|11|-10.045|0|0.0289|0.00125|0.109|0.124|0.473|125.153|4
2RRLJZ4NFVfK650H200hfc|0.818|0.465|11|-8.296|1|0.0641|0.0419|0.00552|0.179|0.839|125.07|4
2mTnRLmv71gno11XbRRSIT|0.635|0.597|2|-7.361|1|0.0307|0.392|0.362|0.122|0.485|125.113|4
5GcMZqZlgSyzlJXlPGi3Pf|0.601|0.673|10|-7.539|1|0.0286|0.174|0.404|0.084|0.742|129.924|4
6ibT7WW976diOrdZa9nDlG|0.667|0.63|2|-6.85|1|0.0261|0.652|0.00217|0.238|0.632|135.881|4
2inVe58mirMXn5ytaujri2|0.645|0.277|9|-12.348|0|0.0334|0.283|0.42|0.321|0.492|94.548|4
7HcunP66InNKIcWm5jGJmS|0.564|0.525|5|-12.108|1|0.0281|0.0185|0.883|0.202|0.456|123.375|4
1V9KNH4YAyJ1JchUELTCUk|0.623|0.488|9|-8.78|0|0.0467|0.624|0.946|0.077|0.819|145.697|4
6C37Thprsz5GG12bI0q2mL|0.512|0.769|7|-7.297|1|0.029|0.325|0.923|0.0686|0.86|139.43|4
2RFxeAT2aYXr4vxMKczZdW|0.603|0.548|7|-8.768|1|0.0334|0.608|0.752|0.37|0.618|97.44|4
6G38dhMv1mM3x8Yt1asIhR|0.448|0.772|6|-7.137|0|0.0303|0.269|0.518|0.24|0.899|139.206|4
44MwgK1uSaybM9JKQqrDfN|0.296|0.482|2|-10.855|1|0.0339|0.47|0.425|0.0825|0.587|186.087|4
4IRREIsDId9FbXugwOIcTF|0.664|0.725|10|-9.215|0|0.032|0.59|0.798|0.317|0.482|139.68|4
53X16aDFg6YVfEFlo28xTC|0.524|0.664|0|-9.187|1|0.0313|0.337|0.639|0.0935|0.701|115.647|4
5KVLSkzX6KWZAkMPCXdVTt|0.474|0.474|7|-9.831|1|0.0314|0.602|3.15e-05|0.109|0.88|168.129|4
1gxaXPL40shJxHBsckmDPv|0.566|0.648|5|-9.166|1|0.039|0.317|0.00833|0.109|0.653|162.864|4
4P2jwbEm3M0veFKffiuQ3O|0.613|0.861|0|-5.683|1|0.0367|0.0795|0.000241|0.111|0.679|134.175|4
2TXU6bTpztCTH3vuwyYK6g|0.598|0.95|5|-6.978|1|0.035|0.137|0.17|0.583|0.923|133.647|4
4ijgTFFteRCkCs2Swlg11m|0.495|0.867|2|-5.728|1|0.0438|0.000955|0.00018|0.0577|0.45|136.269|4
6tJ7NXUTdO9SNRBr13BQCe|0.725|0.975|9|-4.893|0|0.256|0.161|6.74e-06|0.116|0.658|117.527|4
7DycK1vmSut5LKUt2pPa5A|0.741|0.708|7|-6.783|1|0.195|0.263|2.21e-05|0.102|0.779|126.638|4
685poHXmlZPDyARBQ4flJX|0.54|0.941|11|-5.508|0|0.0415|0.193|1.49e-06|0.303|0.888|141.772|4
0dfKb2IXc1bQc3iT1b0uFQ|0.515|0.823|4|-5.655|0|0.0571|0.384|0.00132|0.109|0.492|121.476|4
4UurWQujwUimrRcnih8EQP|0.559|0.659|0|-6.512|1|0.102|0.0994|2.23e-06|0.179|0.504|126.313|4
36Pvi2dwvZDCP42pUxi5hX|0.575|0.691|4|-5.511|1|0.0419|0.212|0.295|0.223|0.675|127.899|4
7GjM49EpIHiRP1SDVVO4KF|0.549|0.936|8|-5.789|1|0.045|0.00323|0.0|0.0911|0.776|135.673|4
40cfgest2ZJp1UV9HIza1n|0.643|0.764|5|-9.799|0|0.103|0.0407|0.00222|0.11|0.756|125.235|4
3romeRqwF3rRWdTToG33GR|0.409|0.966|2|-5.469|1|0.0793|0.00694|0.0054|0.242|0.343|123.907|4
1mmt91bTf9lpviF7KtnTnv|0.474|0.423|7|-9.347|1|0.0377|0.725|0.00383|0.216|0.396|139.722|4
6m0LoVaMcHoZebCHMfEwGr|0.624|0.634|1|-7.398|0|0.0371|0.000456|0.00914|0.187|0.787|125.828|4
3aFi1YQQxeIQoOuw0NkcjY|0.59|0.975|1|-5.761|1|0.0982|0.0072|0.175|0.201|0.581|142.416|4
7vzaejHCPUaPU9jMiLUUru|0.493|0.853|9|-6.833|1|0.0632|4.19e-05|0.178|0.305|0.394|151.011|4
3NqghqV5t0oyVkEd0kXCwz|0.614|0.778|8|-7.036|1|0.13|0.00432|0.041|0.0737|0.826|163.455|4
2CGTfG3uEMkdQIap3nddy7|0.57|0.894|0|-6.204|1|0.0736|0.00263|0.00767|0.172|0.949|96.161|4
3V3PGbADfGHKPQdNqk5IZJ|0.533|0.947|1|-5.898|1|0.114|9.16e-05|0.85|0.127|0.941|120.553|4
2sbCj1WCM5xnKPBIXCloMp|0.755|0.631|1|-9.485|1|0.0652|0.232|0.825|0.0496|0.631|104.998|4
5kHdRN8jZA8VEofZZvY32f|0.746|0.563|1|-8.988|0|0.0696|0.00107|0.894|0.0653|0.54|104.999|4
6psbzBtudZ0F51FFbDPMcy|0.333|0.917|9|-9.763|1|0.157|0.113|0.00414|0.99|0.161|111.407|4
1X68SSgfbmmEkedLETEeWb|0.293|0.823|0|-9.256|1|0.0696|0.0717|0.0946|0.962|0.509|132.149|4
3glv0OnmB5hWBU75jxFDYz|0.402|0.728|3|-9.601|1|0.0401|0.0288|0.26|0.719|0.681|104.557|4
6yF5X3iBgQGxrcIfGifZFn|0.491|0.605|7|-12.23|1|0.0301|0.247|1.26e-05|0.72|0.832|125.585|4
3iuGdSvU61dptPZ1M4Mm0B|0.517|0.615|7|-13.341|1|0.0371|0.194|0.00856|0.684|0.649|122.975|4
7MmhQKuqiJcM4Bd7yyDow2|0.424|0.675|6|-11.775|1|0.0758|0.131|0.257|0.216|0.605|121.072|4
3c0BiMS2pCeBiV2kFYDYxV|0.358|0.742|9|-11.731|1|0.0732|0.0185|0.0062|0.806|0.623|122.139|4
0YbNZL9MCCHUrcYOyr1YPg|0.342|0.77|9|-10.837|0|0.0874|0.0662|0.23|0.418|0.31|122.854|4
2cMqDXLtXsVq72zUwnCnfQ|0.542|0.78|7|-10.75|1|0.0765|0.0163|0.00482|0.977|0.599|130.525|4
0xWhV8TsxCS2dfey2hEiNG|0.393|0.612|2|-11.543|1|0.0435|0.277|0.0849|0.93|0.435|122.754|4
45lTwPN7hEeA6I2YycGZ0b|0.554|0.663|11|-12.073|1|0.0353|0.413|0.0454|0.47|0.693|120.992|4
7glHgCR4HFyioeTje4T2Qq|0.342|0.674|0|-11.621|1|0.0467|0.503|0.000176|0.748|0.664|130.535|4
0vdggel7IyzEWbiYi3SU1o|0.506|0.713|0|-11.445|0|0.0629|0.263|0.0996|0.605|0.743|122.665|4
4T1P3Yk0gsvBbTR2sX94xK|0.256|0.4|9|-12.75|1|0.0294|0.7|0.0108|0.374|0.343|96.637|4
4v0zlZi8e7gK0p8Rd3CZ81|0.279|0.823|9|-11.131|1|0.089|0.0192|0.218|0.976|0.467|128.85|4
22HE5nXpeCBULWSZhUpM9R|0.449|0.73|9|-12.368|1|0.0454|0.118|0.0286|0.984|0.617|108.957|4
3ev08kikJgHX9tdulkCnNA|0.355|0.207|7|-15.448|1|0.0358|0.956|0.00881|0.55|0.368|124.783|4
2MPqu94HSlSHcaNrgnlR5Z|0.297|0.683|9|-12.026|1|0.0875|0.165|0.0126|0.932|0.509|138.201|3
35Q4auMjBBmB4rbZ8xjRbe|0.405|0.64|11|-12.782|0|0.0827|0.293|0.00181|0.899|0.72|138.9|4
3jdwwDwus949SjXRu07EsP|0.359|0.619|0|-12.763|1|0.046|0.341|0.111|0.775|0.651|123.704|4
3K4FPiXUFbkvzIJvkwjJzW|0.4|0.556|7|-12.961|1|0.039|0.589|0.0|0.87|0.808|127.392|4
0fznSrPuSD3nd8vRZNq2MW|0.547|0.561|11|-13.041|1|0.0487|0.397|0.00021|0.96|0.802|122.505|4
4fxxKUdLN2juxxcHK5s1uP|0.398|0.543|9|-13.299|1|0.0318|0.215|0.0329|0.812|0.406|100.821|4
16dGlC9YbI27av88f94TZ0|0.211|0.363|9|-12.647|1|0.0309|0.531|0.0|0.978|0.351|89.334|4
03YinjWlQ0Ndo8KgQ8u1Wb|0.39|0.754|7|-12.013|1|0.0505|0.285|1.86e-05|0.99|0.724|126.74|4
224O7fW1U40WRzWKdowUKo|0.286|0.601|2|-11.791|1|0.0439|0.151|0.000575|0.98|0.809|152.799|4
4NwnQRzOFN8E3tuRAAZ2xh|0.489|0.67|2|-12.352|1|0.0519|0.177|0.000704|0.993|0.84|130.067|4
68omIW27ZsK4fZoAjBTck1|0.326|0.574|9|-11.659|1|0.0608|0.247|3.41e-05|0.964|0.787|137.714|4
35wYUNtlAQLK41zAqI2PjH|0.527|0.768|11|-6.388|1|0.0448|2.91e-05|0.00012|0.204|0.756|121.754|4
6o1iXHKD6OMvx6CQrQP0Mn|0.64|0.762|11|-7.69|0|0.0838|0.000127|0.474|0.13|0.59|99.73|4
5HdbxhBEw3BjDC9wZfQL0P|0.526|0.781|7|-5.906|1|0.0302|0.000456|0.0722|0.38|0.604|106.859|4
1laibdA0nyIXqaSySgsl6G|0.414|0.684|4|-7.721|1|0.0358|4.46e-05|0.00992|0.123|0.417|119.748|4
79wIRL0kojyAueujq8gqcB|0.464|0.856|7|-6.565|1|0.0465|0.000122|0.0|0.0999|0.442|119.862|4
5FigLTEEFULIHvOaaQNzjg|0.644|0.542|9|-6.223|1|0.0311|0.0208|3.17e-05|0.101|0.775|75.659|4
0uOAIl7khzIVEQQQKBSIKy|0.619|0.743|1|-6.759|0|0.048|0.00216|0.0176|0.131|0.758|91.87|4
1MByWQfUC958QGNnimjbjS|0.644|0.722|6|-6.569|0|0.0262|0.00269|0.0|0.117|0.942|128.519|4
77UpYz4Pj6rsFQBlHf1RVK|0.6|0.507|4|-7.613|1|0.0268|0.00223|0.0286|0.11|0.35|112.006|4
2WqhCswxFeYgHiKwwBiKX5|0.661|0.695|5|-6.989|1|0.0268|0.00296|0.17|0.101|0.714|107.098|4
2vMb5ky1ofHo4UKmXft67G|0.722|0.575|9|-7.649|1|0.046|0.00298|0.00812|0.217|0.516|87.024|4
6TJUWX0iaE2isZNIVbJs4c|0.428|0.543|8|-8.752|1|0.0313|0.000735|0.00233|0.124|0.487|119.7|4
4y753kFBmpg3lr8LiGCkRE|0.459|0.485|11|-16.291|1|0.139|0.119|0.549|0.238|0.698|128.91|4
2wC3WpKXRv1BCzlzcwcV3u|0.427|0.585|11|-16.004|0|0.11|0.465|0.507|0.172|0.51|133.834|4
0I694YTAGfEWfaDD0imqWp|0.662|0.313|4|-18.292|0|0.0708|0.866|0.726|0.21|0.494|122.571|4
3k2BDTUIS2K1GbYs8MoKUc|0.618|0.397|7|-18.325|1|0.051|0.77|0.924|0.193|0.3|120.104|4
4LuHTpKPF6uVU8mGeAE9fT|0.29|0.548|11|-16.589|0|0.21|0.581|0.55|0.189|0.275|199.354|4
04JV3FdM3SmDeDxeng39Jn|0.36|0.228|9|-16.185|1|0.0322|0.758|0.108|0.849|0.252|99.799|4
5ZilJ2kv2VsmhjnJjIqZv8|0.495|0.654|0|-14.029|1|0.042|0.506|0.0383|0.749|0.776|129.786|4
0Keax43biZuPC2td2stIoV|0.604|0.701|0|-12.999|0|0.0309|0.142|0.502|0.97|0.776|103.154|4
7wRIVNmacQ9gLEfSmbisz5|0.574|0.487|2|-13.741|1|0.039|0.317|0.22|0.858|0.567|121.928|4
5R1VMnXhTICQnCbpQqReWd|0.686|0.56|2|-14.508|1|0.0488|0.061|0.0986|0.617|0.882|125.248|4
7s9VMduR32ETGZ7KfBRU8e|0.714|0.472|2|-14.789|1|0.0325|0.202|0.377|0.727|0.808|124.56|4
4d0reaymF1NC1GcYNKKTbo|0.517|0.674|0|-13.531|1|0.0787|0.146|0.708|0.67|0.509|122.165|4
5WTTj2WabVJUTwyOM9JeGR|0.531|0.811|9|-13.878|1|0.0666|0.0248|0.15|0.743|0.703|121.379|4
069Cc8lFTUMV4rGT8iwkSI|0.735|0.419|11|-14.919|1|0.0333|0.35|0.231|0.535|0.86|120.094|4
5ZWtWYR8IJOksKxEeMyi8V|0.641|0.477|0|-14.559|0|0.0454|0.257|0.441|0.718|0.792|122.047|4
6cNknETuEgVK3gjyXZvmSo|0.4|0.764|9|-10.9|1|0.0535|0.0795|0.0668|0.967|0.797|136.986|4
2XZwtLzAJF39VWsjybGABx|0.386|0.0281|7|-24.655|1|0.0362|0.963|0.00562|0.743|0.288|116.107|4
0ROjEC3jwm5eaSYmAGH7pK|0.374|0.435|7|-10.436|0|0.0392|0.61|0.117|0.977|0.128|101.777|4
0h2Wxs4oobvqyRJIQagGNH|0.481|0.542|7|-7.351|1|0.0308|0.742|0.022|0.724|0.628|139.848|4
4l53FKHLDcVAhUBdE1nMwp|0.521|0.353|7|-14.73|1|0.108|0.946|0.0|0.812|0.227|105.033|4
4TIt4BWMrZWMu9qDsczPAc|0.455|0.617|0|-7.587|1|0.485|0.796|3.29e-05|0.927|0.875|164.153|3
1PlX7UFVPrE6EQo003KbWl|0.399|0.401|4|-16.294|1|0.111|0.851|1.46e-06|0.868|0.754|151.737|4
5dmJANSrQA3DQAZPDeWYhB|0.651|0.357|10|-11.372|1|0.0359|0.909|0.0427|0.697|0.628|130.26|4
3zsmqT0Fn9yy0Jo6inrxFm|0.384|0.245|7|-12.934|1|0.0329|0.932|0.000504|0.887|0.183|66.722|4
3FwiESOppMzn3txmrnOa5b|0.297|0.51|2|-8.449|1|0.0534|0.892|0.0103|0.74|0.212|75.949|3
4U4KvaRX1XsowcztvQReyP|0.385|0.442|2|-13.006|1|0.118|0.958|0.000146|0.838|0.355|133.665|4
2GFf3QPPjXaXpz5kxoLxck|0.375|0.445|9|-10.815|1|0.0887|0.817|0.000206|0.832|0.359|82.113|3
6OfJDMrxUZ3xMZXQGUEDA2|0.619|0.464|7|-9.459|1|0.0355|0.748|2.89e-05|0.687|0.339|63.075|4
46pDkeEbn23cD5mJbOOsNi|0.307|0.333|7|-9.477|1|0.0343|0.767|0.000149|0.704|0.167|171.805|3
3VQ2q2jAxwOgriVlwqh92p|0.669|0.829|2|-7.228|1|0.146|0.511|2.97e-05|0.926|0.939|130.983|4
3RHkCvoeEoIeemTRotsUsR|0.462|0.622|2|-7.356|1|0.0323|0.631|0.000179|0.831|0.4|118.457|4
3rKHd9o6PckND9UajPSwD9|0.571|0.79|0|-6.118|1|0.0445|0.0916|0.0106|0.975|0.486|103.265|4
2RyQBNBWIKHOY2KtMu4jS6|0.522|0.793|7|-5.78|0|0.114|0.0806|0.000235|0.822|0.803|134.201|4
20kBnkH69Nfs6W5CwR8k6k|0.379|0.942|0|-4.447|1|0.0802|0.119|0.0|0.887|0.666|137.673|4
5szcvNGh1ZDj3U93s6ImYu|0.383|0.811|2|-5.099|1|0.0415|0.32|2.15e-05|0.877|0.577|121.458|4
6MuSS7wmUQqNihD3NXTp5l|0.347|0.941|9|-4.784|1|0.0762|0.00165|0.0114|0.852|0.633|118.195|4
7JLcwlIuW1pkNgoVve4Mfj|0.445|0.521|0|-7.495|1|0.0437|0.879|1.17e-06|0.497|0.662|112.809|4
5hckeMt5TRYyXn00V11rbQ|0.354|0.639|0|-5.795|1|0.036|0.367|0.00256|0.755|0.487|110.706|4
1axWBrHXvLBlfGfTde1TmV|0.595|0.888|7|-6.505|1|0.048|0.505|0.0|0.936|0.521|122.579|4
5G4MxBF193Cr1jjsPEWcoC|0.32|0.766|10|-16.203|0|0.334|0.877|0.606|0.937|0.0727|77.982|4
7E1F52MT1buR0juONNGMgx|0.432|0.604|11|-12.613|0|0.0572|0.263|0.0017|0.959|0.788|138.498|4
0yH0b3iBT8kiXPJj7laSMQ|0.53|0.577|11|-13.188|1|0.0606|0.435|0.000197|0.954|0.77|122.519|4
25ppahDcCawttN307k315Y|0.38|0.761|7|-11.994|1|0.0536|0.293|1.39e-05|0.937|0.696|126.742|4
5HnX3dyDIfDjjg7EdBAAP5|0.271|0.606|2|-11.792|1|0.0461|0.155|0.000495|0.969|0.81|153.787|4
2zJGX1fV7Qw1Rdj3HtcHLp|0.482|0.671|2|-12.332|1|0.0541|0.168|0.00088|1.0|0.868|130.061|4
5STZoxhpK2mdIp40dx38W9|0.371|0.533|9|-13.442|1|0.294|0.651|1.76e-06|0.584|0.489|117.724|5
2mTxftyUuCbpJ24gUW12kS|0.369|0.528|0|-7.529|1|0.0491|0.867|1.15e-06|0.782|0.687|112.491|4
46G7dTt297LfWdkhwFQxKZ|0.43|0.465|4|-6.554|0|0.0396|0.828|4.84e-05|0.935|0.641|112.74|4
5HBgzIrr6ADI4x9fculo9e|0.365|0.589|9|-6.761|1|0.0412|0.852|0.127|0.975|0.318|128.473|5
4pSyJrnaPJ63xVbIKHK464|0.354|0.941|9|-4.755|1|0.0968|0.00173|0.0269|0.875|0.602|118.187|4
3HP03d83Wmgh9ZhR1DaEsM|0.247|0.932|2|-4.56|1|0.106|0.00961|0.078|0.932|0.707|157.093|4
6LUAJGQw897USO5MRPD5AS|0.587|0.898|7|-6.491|1|0.0461|0.407|0.0|0.957|0.522|122.497|4
53AiStTok12mZ6NMNy684i|0.384|0.948|0|-4.436|1|0.0995|0.118|0.0|0.88|0.678|137.687|4
3aaptYjAOvwzE8VGXpbKuu|0.355|0.646|0|-5.836|1|0.0352|0.416|0.00256|0.768|0.498|110.16|4
32gPi1iqUJOlfRhoCkAvE8|0.501|0.797|7|-5.78|0|0.136|0.0773|0.000125|0.772|0.791|133.9|4
1qoep2giQdkvn5fzauzg7x|0.498|0.908|2|-4.845|1|0.111|0.0213|0.0|0.347|0.523|92.19|4
7MRCDGJsZGyRwbHNs45B76|0.549|0.912|1|-4.847|1|0.0772|0.048|5.49e-05|0.113|0.868|148.444|4
2vrPoeAU216SdNGZs0Pq4c|0.57|0.568|8|-10.416|1|0.0279|0.737|0.00034|0.172|0.574|150.42|4
3gXekb4GS2DtkZnlAnhKff|0.713|0.749|2|-5.927|1|0.081|0.604|0.00154|0.362|0.702|120.209|4
2D5UwAeO1rmxNK8nYQyaEe|0.385|0.939|9|-3.781|0|0.0864|0.086|0.0|0.496|0.747|176.722|4
0uETWOPMFr1RAYGYHB15EX|0.521|0.483|7|-8.304|1|0.0287|0.514|0.0117|0.186|0.388|128.523|4
0cWx7KIhUZDVOIThM9JDJF|0.499|0.858|9|-3.606|0|0.0405|0.0514|0.00455|0.202|0.636|108.307|4
56T0WcoSzBtRfbFDL86tuO|0.581|0.558|2|-10.129|1|0.0345|0.597|0.000201|0.116|0.491|110.382|4
6yT3buF7C6pnyYnMSKwO6j|0.476|0.86|4|-4.843|1|0.0371|0.0085|0.101|0.151|0.695|121.95|4
60HVDgxgYO8OAZyr0FzRXt|0.8|0.642|0|-6.947|0|0.0647|0.308|0.0|0.103|0.787|105.263|4
08fdaTnve7nQrPliInDq1U|0.387|0.411|7|-11.477|1|0.029|0.649|0.000223|0.118|0.367|155.884|4
2byHtICKEJARLTyiXlyIv0|0.477|0.679|0|-6.766|1|0.0329|0.342|0.000684|0.113|0.365|146.358|4
2AWN8gMh8bITxGR7YOxsaC|0.398|0.119|6|-12.178|1|0.0375|0.949|0.00101|0.114|0.23|141.451|4
6T1hVCdgr9AflRDQGK69Qn|0.575|0.247|1|-10.137|1|0.0331|0.915|0.000562|0.106|0.533|145.533|4
4TRPmui2zrbpDhlw9w8IuZ|0.602|0.195|8|-10.212|1|0.041|0.93|6.54e-06|0.11|0.399|97.942|3
3fipgkgJfNEgl537ZGa9aZ|0.593|0.23|6|-12.004|1|0.0373|0.921|0.00301|0.122|0.481|147.081|4
2o30fCCFDOde8n8CvLVo9H|0.473|0.117|8|-12.473|1|0.0306|0.961|0.000236|0.109|0.391|94.93|3
7x6PA2spm14WxOc4mytj4u|0.49|0.183|0|-11.157|1|0.034|0.879|0.00281|0.104|0.241|89.895|4
1n06MtTruI8GeDxbk6ZKkX|0.688|0.189|7|-11.205|0|0.0436|0.906|0.000218|0.08|0.495|107.383|4
0OigbfvCqcF7mCQ7U1GioM|0.656|0.275|5|-9.182|1|0.0409|0.899|2.82e-05|0.0952|0.238|98.56|4
0qHe7n7AWY9fXg2pM3SA7U|0.488|0.119|6|-12.93|1|0.0379|0.955|0.00445|0.11|0.129|107.823|4
0OE9FOP0PtM5fF6rB5fehq|0.438|0.294|5|-11.302|1|0.029|0.878|0.0298|0.123|0.403|85.841|4
3FaWc1a4HfpwJX6I8MQHEz|0.653|0.172|6|-10.457|1|0.0331|0.859|8.36e-05|0.0964|0.346|92.089|4
3twkw6kOs6fWTlRM8TBt4N|0.47|0.212|6|-11.142|1|0.0285|0.97|0.000132|0.185|0.293|100.285|4
2EPXdpb5Pw0AqkVPJG14V9|0.677|0.209|0|-12.01|0|0.0371|0.915|0.00859|0.0817|0.336|98.99|4
4hDCXBvNs6tDNUWjGn9nP2|0.564|0.213|11|-11.205|1|0.0461|0.949|0.285|0.232|0.213|112.7|4
5fFm3bcPV7Ff599GRz7OAA|0.586|0.372|1|-9.835|1|0.0322|0.855|0.00071|0.121|0.39|129.003|1
5cqLc0tjb9h4UohNbv2RSe|0.635|0.906|11|-3.561|1|0.0405|0.0187|0.0368|0.137|0.759|130.287|4
2NtgsAyfPEo9vK9MbEw7Dr|0.0|0.77|11|-2.726|1|0.0|0.00153|0.00145|0.143|0.0|0.0|0
3nzR8HC0kI9n32JdklD5Ow|0.501|0.95|9|-3.534|1|0.0918|0.0633|0.875|0.263|0.6|124.394|3
7jaL0MKlzYv7Lnn78GMku1|0.477|0.756|0|-5.148|1|0.0337|0.0491|0.0184|0.365|0.664|173.032|4
0EEYy0E4GOtNhgZsEgJPcX|0.507|0.913|11|-2.748|0|0.0962|0.024|0.364|0.523|0.702|156.356|3
6vlEMniHo9IY9Ul6kFFawm|0.478|0.76|7|-5.56|1|0.0368|0.0271|0.758|0.255|0.615|117.251|4
2wrYl5e9i1Obm9qJjRrstF|0.375|0.968|9|-3.775|1|0.354|0.00291|0.000157|0.316|0.562|131.564|4
0d6Z0V8KeqsZq8ZNP351b2|0.66|0.836|9|-3.056|0|0.038|0.0485|0.702|0.312|0.877|114.35|4
25tdYFSoLbNLtpNtuB7hWq|0.398|0.72|9|-6.114|1|0.0692|0.00703|0.823|0.318|0.835|82.811|4
1pJlWvHXKMamN0ZfKGKqGb|0.512|0.902|9|-3.84|1|0.0687|0.176|0.3|0.16|0.751|156.253|4
6H22qvx976l201AG2AUD65|0.462|0.939|4|-4.98|0|0.0565|3.1e-05|0.133|0.151|0.596|130.823|4
1CXWBEBmNFdTbYHjxikjGF|0.597|0.854|4|-4.77|1|0.0377|0.0212|0.0|0.166|0.945|125.087|4
4mhLzXfjamqzSCps3LoYAy|0.561|0.426|8|-8.039|1|0.0281|0.0427|5.64e-06|0.117|0.171|92.058|4
5mh6h6lBfmyst1FNlkE5RG|0.533|0.869|8|-6.735|1|0.0576|0.0457|0.00077|0.108|0.716|127.219|4
5HMKDOJ98fEtmIOJ7U7Bmi|0.531|0.958|10|-5.258|1|0.0461|0.00369|0.908|0.244|0.833|154.721|4
1R8j3y4IXzhqMEQgpEbH3D|0.439|0.79|11|-3.615|1|0.0518|0.171|0.0546|0.0525|0.852|184.575|4
5imllPLMXYPrCCu2QuIMNw|0.348|0.799|9|-5.582|0|0.0544|0.016|0.701|0.103|0.515|202.694|4
055WahsmVZhLzGg23US5Gs|0.485|0.767|9|-3.741|0|0.0416|0.0255|0.00766|0.094|0.79|101.03|4
1R2isoTg9Uu0D0asXFGm85|0.633|0.921|9|-3.864|1|0.0445|0.026|0.805|0.362|0.943|138.393|4
3yBE1rvWgJI4IWsLnUHa6r|0.675|0.602|4|-6.319|1|0.0341|0.708|0.0139|0.0936|0.453|132.227|4
00jN09MLbR9U1lt3FdCUQx|0.716|0.761|1|-3.777|1|0.0303|0.454|1.24e-06|0.0695|0.882|114.332|4
3Ezu7nlrbky9XIitEdsNC0|0.504|0.353|6|-9.511|1|0.0311|0.734|5.82e-06|0.113|0.314|116.77|4
3Af4wumOQokNbefVHvwXQo|0.589|0.703|8|-5.887|1|0.054|0.527|7.38e-06|0.495|0.813|129.863|4
3MVvgDtWUE7O5Yj7hl1e8y|0.43|0.334|7|-10.915|1|0.0294|0.78|0.00426|0.369|0.217|107.824|4
4JacQqyLFgyOxeHXp1PvZo|0.541|0.689|7|-4.653|0|0.0314|0.368|0.029|0.193|0.515|108.343|4
5gHJYcukTxeMQOhqDfv4XY|0.546|0.367|8|-9.952|1|0.0306|0.047|5.91e-06|0.118|0.159|92.143|4
3hKAOXVU1mTXRI6nv92qAT|0.417|0.796|8|-4.519|1|0.0392|0.15|0.000615|0.114|0.758|156.614|4
0XNJdA3JTHb2ffkLCTllGp|0.505|0.803|7|-5.963|1|0.0616|0.507|0.0868|0.0909|0.588|116.455|4
70nfmZ3AzNT7gatytb9zWh|0.574|0.61|1|-6.905|0|0.0293|0.378|1.19e-05|0.104|0.537|122.328|4
43oc71tYg4jrEablZK40tG|0.575|0.902|2|-5.371|1|0.115|0.142|0.609|0.121|0.524|136.374|4
10JncaKB4GM8XvJlsGP4Wl|0.631|0.878|0|-3.836|1|0.0389|0.296|1.09e-06|0.344|0.892|120.29|4
7FssQjTHZbxFre5dFsCbhU|0.663|0.665|9|-8.679|0|0.0333|0.495|0.0786|0.361|0.77|99.415|4
4nYrgLpoBfjbyiLwxlyqvm|0.704|0.64|1|-9.036|1|0.0247|0.368|1.96e-05|0.0896|0.751|108.784|4
4KFky7rx107NK0pMqEa8Ac|0.687|0.332|1|-12.468|1|0.0268|0.526|0.00284|0.316|0.373|98.49|4
531Ause3Ktfk1HQFzlSRH3|0.631|0.762|11|-9.317|0|0.0375|0.246|0.013|0.188|0.633|113.691|4
